nom_commune;code_insee;code_departement;population;email;nom_contact;code_postal;latitude;longitude
OUZOUER-SUR-LOIRE;45244;45;2762;mairie@mairieouzouersurloire.fr;Michel RIGAUX;45570;;
OUZOUER-SUR-TRÉZÉE;45245;45;1241;mairie-secretariatg@ouzouer-trezee.fr;Guy MASSE;45250;;
PANNECIÈRES;45246;45;118;mairie.pannecieres@orange.fr;José BRECHEMIER;45300;;
PANNES;45247;45;3461;accueil@mairie-pannes.fr;Dominique LAURENT;45700;;
PANNES;45247;54;3461;mairiedepannes@gmail.com;Dominique LAURENT;54470;;
PATAY;45248;45;2075;mairie@mairiepatay.fr;Marc LEBLOND;45310;;
PAUCOURT;45249;45;893;mairie@paucourt.fr;Bernard DELAVEAU;45200;;
PERS-EN-GÂTINAIS;45250;45;237;mairie@pers-en-gatinais.fr;Gilbert BORGO;45210;;
PIERREFITTE-ÈS-BOIS;45251;45;287;mairie.pierrefitteesbois@orange.fr;Ghislaine BEAUDET;45360;;
PITHIVIERS;45252;45;8893;mairie@pithiviers.fr;Philippe NOLLAND;45307;;
PITHIVIERS-LE-VIEIL;45253;45;1828;mairie@pithiviers-le-vieil.fr;Michel PICARD;45300;;
POILLY-LEZ-GIEN;45254;45;2370;secretariat@poillylezgien.com;Alain CHABOREL;45500;;
PRÉFONTAINES;45255;45;458;mairie@prefontaines.fr;Michel HARANG;45490;;
PRESNOY;45256;45;245;mairie@presnoy.fr;Richard SENEGAS;45260;;
PRESSIGNY-LES-PINS;45257;45;471;mairie.pressigny@neuf.fr;Brigitte LEFEBVRE;45290;;
PUISEAUX;45258;45;3316;accueil@mairie-puiseaux.fr;Michel TOURAINE;45390;;
RAMOULU;45260;45;258;communederamoulu@orange.fr;Jean-Baptiste BALANÇON;45300;;
REBRÉCHIEN;45261;45;1364;secretariat@rebrechien.fr;Alain DARDONVILLE;45470;;
ROUVRAY-SAINTE-CROIX;45262;45;138;mairierouvraysaintecroix@outlook.fr;Jean-Claude TICOT;45310;;
ROUVRES-SAINT-JEAN;45263;45;290;mairierouvresstjean@rsj45.fr;Christian VINCENT;45300;;
ROZIÈRES-EN-BEAUCE;45264;45;187;mairie-rozieres-en-beauce@wanadoo.fr;Michel POMMIER;45130;;
RUAN;45266;45;236;mairie.ruan@wanadoo.fr;Didier VANNIER;45410;;
SAINT-AIGNAN-LE-JAILLARD;45268;45;589;st-aignan_mairie@orange.fr;Jean-Pierre AUGER;45600;;
SAINT-AY;45269;45;3147;maire@ville-saint-ay.fr;Frédéric CUILLERIER;45130;;
SAINT-BRISSON-SUR-LOIRE;45271;45;1019;mairie.st.brisson@wanadoo.fr;Claude PLEAU;45500;;
SAINT-CYR-EN-VAL;45272;45;3066;contact@mairie-saintcyrenval.fr;Christian BRAUX;45590;;
SAINT-DENIS-DE-L'HÔTEL;45273;45;2934;mairie.sdh@ville-saintdenisdelhotel.fr;Jean-Pierre GARNIER;45550;;
SAINT-DENIS-EN-VAL;45274;45;7166;mairie@saintdenisenval.com;Jacques MARTINET;45560;;
SAINT-FIRMIN-DES-BOIS;45275;45;504;mairie-st-firmin-des-bois@orange.fr;Luc CLEMENT;45220;;
SAINT-FIRMIN-SUR-LOIRE;45276;45;513;mairiestfirminsurloire@orange.fr;Sylvie BLOUET;45360;;
SAINT-FLORENT;45277;20;456;contact@mairiedesaintflorent.fr;Jean-Claude BADAIRE;20217;;
SAINTE-GENEVIÈVE-DES-BOIS;45278;45;1088;mairiestegenevieve45@wanadoo.fr;André JEAN;45230;;
SAINTE-GENEVIÈVE-DES-BOIS;45278;91;1088;le-maire@sgdb91.com;André JEAN;91700;;
SAINT-GERMAIN-DES-PRÉS;45279;24;1874;mairie@stgermaindespres.fr;Christophe BETHOUL;24160;;
SAINT-GERMAIN-DES-PRÉS;45279;45;1874;secretariat@saint-germain-des-pres-loiret.fr;Christophe BETHOUL;45220;;
SAINT-GERMAIN-DES-PRÉS;45279;49;1874;contact@saintgermaindespres49.fr;Christophe BETHOUL;49170;;
SAINT-GERMAIN-DES-PRÉS;45279;81;1874;secretariat@saint-germain-des-pres-tarn.fr;Christophe BETHOUL;81700;;
SAINT-GONDON;45280;45;1111;mairie-st.gondon@wanadoo.fr;Jean-Pierre POUGNY;45500;;
SAINT-HILAIRE-LES-ANDRÉSIS;45281;45;975;mairie.sthilairelesandresis@orange.fr;Lionel DE RAFELIS;45320;;
SAINT-HILAIRE-SAINT-MESMIN;45282;45;2866;mairie@mairie-st-hilaire-st-mesmin.fr;Patrick PINAULT;45160;;
SAINT-HILAIRE-SUR-PUISEAUX;45283;45;163;mairie@sthilairesurpuiseaux.fr;Patrice VIEUGUE;45700;;
SAINT-JEAN-DE-BRAYE;45284;45;19257;mairie@ville-saintjeandebraye.fr;David THIBERGE;45800;;
SAINT-JEAN-DE-LA-RUELLE;45285;45;16680;cabinet.maire@ville-saintjeandelaruelle.fr;Christophe CHAILLOU;45140;;
SAINT-JEAN-LE-BLANC;45286;45;8136;accueilmairie@saintjeanleblanc.com;Christian BOIS;45655;;
SAINT-LOUP-DES-VIGNES;45288;45;444;maire.stloupdesvignes@wanadoo.fr;Mireille CHESNOY;45340;;
SAINT-LYÉ-LA-FORÊT;45289;45;1100;mairie@saintlyelaforet.fr;Chantal BEURIENNE;45170;;
SAINT-MARTIN-D'ABBAT;45290;45;1669;mairie@saintmartindabbat.fr;Joël TURPIN;45110;;
SAINT-MARTIN-SUR-OCRE;45291;45;1244;mairie@saintmartinsurocre.fr;Michel HENRY;45500;;
SAINT-MAURICE-SUR-AVEYRON;45292;45;861;mairie@saintmauricesuraveyron.fr;Michèle MERLIN;45230;;
SAINT-MAURICE-SUR-FESSARD;45293;45;1182;mairie.stmaurice-fd@orange.fr;Gérard LELIEVRE;45700;;
SAINT-MICHEL;45294;2;125;st.michel.en.thierache@wanadoo.fr;Monique MONTEBRUN;02830;;
SAINT-MICHEL;45294;9;125;st.michel.mairie@wanadoo.fr;Monique MONTEBRUN;09100;;
SAINT-MICHEL;45294;16;125;accueil@stmichel16470.fr;Monique MONTEBRUN;16470;;
SAINT-MICHEL;45294;31;125;mairie.stmichel@orange.fr;Monique MONTEBRUN;31220;;
SAINT-MICHEL;45294;32;125;mairie.saint-michel@wanadoo.fr;Monique MONTEBRUN;32300;;
SAINT-MICHEL;45294;34;125;mairie.stmichel@lodevoisetlarzac.fr;Monique MONTEBRUN;34520;;
SAINT-MICHEL;45294;45;125;commune-de-stmichel@wanadoo.fr;Monique MONTEBRUN;45340;;
SAINT-MICHEL;45294;64;125;mairie.saintmichel@orange.fr;Monique MONTEBRUN;64220;;
SAINT-MICHEL;45294;82;125;mairie-saint.michel@info82.com;Monique MONTEBRUN;82340;;
SAINT-PÉRAVY-LA-COLOMBE;45296;45;714;secretariatmairie@stperavylacolombe.fr;Jean-Bernard VALLOT;45310;;
SAINT-PÈRE-SUR-LOIRE;45297;45;1025;saintperesurloire@wanadoo.fr;Patrick FOULON;45600;;
SAINT-PRYVÉ-SAINT-MESMIN;45298;45;5148;mairie@saint-pryve.fr;Thierry COUSIN;45750;;
SAINT-SIGISMOND;45299;45;305;stsigismond45@orange.fr;Isabelle BOISSIERE;45310;;
SAINT-SIGISMOND;45299;74;305;accueil@saint-sigismond.fr;Isabelle BOISSIERE;74300;;
SAINT-SIGISMOND;45299;85;305;commune.stsigismond@wanadoo.fr;Isabelle BOISSIERE;85420;;
SANDILLON;45300;45;3908;mairie@sandillon.fr;Gérard MALBO;45640;;
SANTEAU;45301;45;366;mairie.santeau@orange.fr;Nicole DESPREZ;45170;;
SARAN;45302;45;15200;courrier@ville-saran.fr;Maryvonne HAUTIN;45770;;
SCEAUX-DU-GÂTINAIS;45303;45;633;mairie.sceaudugatinais@wanadoo.fr;Chantal PONTLEVÉ;45490;;
SEICHEBRIÈRES;45305;45;181;mairie.seichebrieres@orange.fr;Philippe VACHER;45530;;
LA SELLE-EN-HERMOY;45306;45;796;mairielaselleenhermoy@wanadoo.fr;Jean BOURILLON;45210;;
LA SELLE-SUR-LE-BIED;45307;45;1001;mairie-la-selle-sur-le-bied@wanadoo.fr;Pascal DELION;45210;;
SEMOY;45308;45;3205;mairie@ville-semoy.fr;Laurent BAUDE;45400;;
SENNELY;45309;45;672;contact.mairie@sennely.fr;Pierre HENRY;45240;;
SERMAISES;45310;45;1580;contact@sermaises.fr;James BRUNEAU;45300;;
SIGLOY;45311;45;672;mairie@sigloy.fr;Patricia BOURGEAIS;45110;;
SOLTERRE;45312;45;499;mairie@solterre.fr;Jean-Paul BILLAULT;45700;;
SOUGY;45313;45;864;mairie@sougy45.fr;Eric DAVID;45410;;
SULLY-LA-CHAPELLE;45314;45;425;mairie@sullylachapelle.fr;Odile DE COURCY;45450;;
SULLY-SUR-LOIRE;45315;45;5455;accueil.mairie@sully45.com;Jean-Luc RIGLET;45600;;
SURY-AUX-BOIS;45316;45;786;mairie@suryauxbois.fr;Danielle MARSAL;45530;;
TAVERS;45317;45;1347;mairie@tavers.fr;Jean BILLARD;45190;;
THIGNONVILLE;45320;45;340;mairiethignonville@orange.fr;Christophe-Jacquy FAURE;45300;;
THIMORY;45321;45;736;mairiethimory@orange.fr;Yves SOCHAS;45260;;
THORAILLES;45322;45;166;thorailles.mairie@wanadoo.fr;Bernard COQUELIN;45210;;
THOU;45323;18;236;mairie.thou@wanadoo.fr;Philippe BERTRAND;18260;;
THOU;45323;45;236;thou.mairie@orange.fr;Philippe BERTRAND;45420;;
TIGY;45324;45;2296;accueil@tigy.fr;Noël LE GOFF;45510;;
TIVERNON;45325;45;242;secretariat@tivernon.fr;Philippe DESFORGES;45170;;
TRAÎNOU;45327;45;3150;accueil@mairie-trainou.fr;Jean-Yves GUEUGNON;45470;;
TREILLES-EN-GÂTINAIS;45328;45;294;mairiedetreilles@wanadoo.fr;Henri MOLINIER;45490;;
TRIGUÈRES;45329;45;1344;mairiedetrigueres@orange.fr;Michel RAIGNEAU;45220;;
TRINAY;45330;45;221;mairie.trinay@wanadoo.fr;Serge GOMBAULT;45410;;
VANNES-SUR-COSSON;45331;45;596;secretariat@vannes-sur-cosson.fr;Guy ROUSSE LACORDAIRE;45510;;
VARENNES-CHANGY;45332;45;1572;varenneschangy.mairie@wanadoo.fr;Evelyne COUTEAU;45290;;
VENNECY;45333;45;1451;mairie@vennecy.fr;Roger DESLANDES;45760;;
VIEILLES-MAISONS-SUR-JOUDRY;45334;45;615;mairie.vieillesmaisons@wanadoo.fr;Daniel LEROY;45260;;
VIENNE-EN-VAL;45335;45;1936;mairie@vienne-en-val.fr;Odile DURAND;45510;;
VIGLAIN;45336;45;889;viglain@wanadoo.fr;René HODEAU;45600;;
VILLAMBLAIN;45337;45;274;mairie.villamblain@outlook.com;Thierry CLAVEAU;45310;;
VILLEMANDEUR;45338;45;6572;mairie@mairie-villemandeur.fr;Denise SERRANO;45700;;
VILLEMOUTIERS;45339;45;487;mairievillemoutiers@wanadoo.fr;Christiane BURGEVIN;45270;;
VILLEMURLIN;45340;45;607;mairie@villemurlin.fr;Nicole LEPELTIER;45600;;
VILLENEUVE-SUR-CONIE;45341;45;207;mairievilleneuvesurconie@orange.fr;Michel THOMAIN;45310;;
VILLEREAU;45342;45;403;mairie@villereau45.fr;François IBANEZ;45170;;
VILLEREAU;45342;59;403;mairiedevillereau@orange.fr;François IBANEZ;59530;;
VILLEVOQUES;45343;45;210;mairie-villevoques@orange.fr;Daniel MELZASSARD;45700;;
VILLORCEAU;45344;45;1155;accueil-villorceau@orange.fr;Daniel THOUVENIN;45190;;
VIMORY;45345;45;1154;mairie.vimory@wanadoo.fr;Bernadette ABSOLU;45700;;
VITRY-AUX-LOGES;45346;45;1875;mairie@vitry-aux-loges.fr;Jean-Claude NAIZONDARD;45530;;
VRIGNY;45347;45;799;mairie@vrigny45.fr;Jean-Louis JAVELOT;45300;;
VRIGNY;45347;51;799;mairie-vrigny@wanadoo.fr;Jean-Louis JAVELOT;51390;;
YÈVRE-LA-VILLE;45348;45;708;contact@yevre-la-ville.fr;Alain DI STEFANO;45300;;
ALBAS;46001;11;521;albas.11@wanadoo.fr;Martial STAMBOULI;11360;;
ALBAS;46001;46;521;mairiealbas@wanadoo.fr;Martial STAMBOULI;46140;;
ALBIAC;46002;31;89;secretariat@mairie-albiac31.fr;Marie BERTHOUMIEU;31460;;
ALBIAC;46002;46;89;mairie.2.albiac@wanadoo.fr;Marie BERTHOUMIEU;46500;;
ALVIGNAC;46003;46;731;mairie@alvignac.fr;Alfred TERLIZZI;46500;;
ANGLARS;46004;46;188;mairie@anglars46.fr;Françoise LAFAGE;46120;;
ANGLARS-JUILLAC;46005;46;351;mairieanglarsjuillac@wanadoo.fr;Francis LAFFARGUE;46140;;
ANGLARS-NOZAC;46006;46;321;mairie.nozac@wanadoo.fr;Pascal SALANIE;46300;;
ARCAMBAL;46007;46;1018;mairie.arcambal@wanadoo.fr;Didier LABRO;46090;;
LES ARQUES;46008;46;217;mairie.les.arques@orange.fr;Jérôme BONAFOUS;46250;;
ASSIER;46009;46;677;assier.mairie@orange.fr;Patrick ROQUES;46320;;
AUJOLS;46010;46;319;mairie.aujols@orange.fr;Geneviève DEJEAN;46090;;
AUTOIRE;46011;46;337;mairieautoire@orange.fr;Alain NOUZIERES;46400;;
AYNAC;46012;46;604;mairie-aynac@wanadoo.fr;Jacques ANDURAND;46120;;
BACH;46013;46;166;mairie.bach@orange.fr;Patrick VALETTE;46230;;
BAGNAC-SUR-CÉLÉ;46015;46;1551;mairie@ville-bagnac.fr;Fausto ARAQUE;46270;;
BALADOU;46016;46;409;mairiebaladou@gmail.com;Jean-Philippe PAGEOT;46600;;
BANNES;46017;46;133;mairiebanneslot@wanadoo.fr;Christian LARRAUFIE;46400;;
BANNES;46017;51;133;mairie.bannes51@orange.fr;Christian LARRAUFIE;51230;;
BANNES;46017;52;133;mairie.bannes@orange.fr;Christian LARRAUFIE;52360;;
BANNES;46017;53;133;mairie@bannes53.fr;Christian LARRAUFIE;53340;;
LE BASTIT;46018;46;156;mairie.lebastit@wanadoo.fr;Hervé DESTREL;46500;;
BEAUREGARD;46020;1;242;contact@mairie-beauregard.fr;Jacques MERCADIER;01480;;
BEAUREGARD;46020;46;242;commune-de-beauregard@orange.fr;Jacques MERCADIER;46260;;
BÉDUER;46021;46;742;mairie.beduer@orange.fr;Jean HIRONDELLE;46100;;
BÉLAYE;46022;46;218;mairie.belaye@orange.fr;Jacques BAIJOT;46140;;
BELFORT-DU-QUERCY;46023;46;515;mairie.belfort@wanadoo.fr;Claude VERINES;46230;;
BELMONT-BRETENOUX;46024;46;366;belmont.bretenoux@wanadoo.fr;Philippe RODRIGUE;46130;;
BELMONT-SAINTE-FOI;46026;46;109;belmontstefoi@orange.fr;Eric SALGUES;46230;;
BERGANTY;46027;46;106;mairie.berganty@wanadoo.fr;Jean-Jacques MIGNOT;46090;;
BÉTAILLE;46028;46;1083;mairie-betaille@info46.fr;Christian DELRIEU;46110;;
BIARS-SUR-CÈRE;46029;46;1923;mairiebiars@wanadoo.fr;Elie AUTEMAYOU;46130;;
BIO;46030;46;321;mairie@commune.bio;Matthieu CHARLES;46500;;
BLARS;46031;46;127;mairie.blars@orange.fr;André RAFFY;46330;;
BOISSIÈRES;46032;30;373;mairie-boissieres@wanadoo.fr;Thierry PLANTADE;30114;;
BOISSIÈRES;46032;46;373;mairie.de.boissieres@wanadoo.fr;Thierry PLANTADE;46150;;
LE BOURG;46034;46;300;mairie.lebourg@orange.fr;Christian FAURE;46120;;
BOUSSAC;46035;12;175;mairie@boussac-aveyron.fr;Denis DAYNAC;12160;;
BOUSSAC;46035;23;175;mairie@boussac23.fr;Denis DAYNAC;23600;;
BOUSSAC;46035;46;175;boussac.mairie@wanadoo.fr;Denis DAYNAC;46100;;
LE BOUYSSOU;46036;46;122;communelebouyssou@orange.fr;Françoise BERTOLDI;46120;;
BOUZIÈS;46037;46;77;communedebouzies@wanadoo.fr;Gilles RAFFY;46330;;
BRETENOUX;46038;46;1353;mairie.de.bretenoux@wanadoo.fr;Pierre MOLES;46130;;
BRENGUES;46039;46;192;mairie.brengues@wanadoo.fr;Jean-Luc VALLET;46320;;
CABRERETS;46040;46;228;mairie@cabrerets.fr;Dominique SEGOND;46330;;
CADRIEU;46041;46;165;cadrieu.mairie@wanadoo.fr;Jacques DURAND;46160;;
CAHORS;46042;46;20224;communication@mairie-cahors.fr;Jean-Marc VAYSSOUZE-FAURE;46000;;
CAHUS;46043;46;189;mairie.cahus@wanadoo.fr;Catherine ALBERT;46130;;
CAILLAC;46044;46;583;commune.de.caillac@orange.fr;José TILLOU;46140;;
CAJARC;46045;46;1130;accueil@cajarc.fr;Jacques BORZO;46160;;
CALAMANE;46046;46;475;mairie-de-calamane@orange.fr;Jean-Paul DUJOL;46150;;
CALÈS;46047;24;172;mairie@mairie-cales.com;Marie-Noëlle TSOLAKOS;24150;;
CALÈS;46047;46;172;commune-de-cales@orange.fr;Marie-Noëlle TSOLAKOS;46350;;
CALVIGNAC;46049;46;204;mairedecalvignac@wanadoo.fr;Marie-Josée DEBUYS;46160;;
CAMBAYRAC;46050;46;144;cambayrac@orange.fr;Jean-Jacques MAURES;46140;;
CAMBES;46051;33;319;mairie@cambes33.fr;Jacques LUTZ;33880;;
CAMBES;46051;46;319;mairie.cambes@wanadoo.fr;Jacques LUTZ;46100;;
CAMBES;46051;47;319;mairie-47cambes@orange.fr;Jacques LUTZ;47350;;
CAMBOULIT;46052;46;264;camboulit.mairie@wanadoo.fr;Gérard SEGALA;46100;;
CAMBURAT;46053;46;428;mairie.camburat@wanadoo.fr;Bernadette LAMPLE;46100;;
CANIAC-DU-CAUSSE;46054;46;344;mairiecaniac@orange.fr;Jean Pierre SABRAZAT;46240;;
CAPDENAC;46055;46;1084;mairie-capdenac-lot@wanadoo.fr;Guy BATHEROSSE;46100;;
CARAYAC;46056;46;80;mairiecarayac@wanadoo.fr;Jean-Pierre PFENNINGER;46160;;
CARDAILLAC;46057;46;576;commune-de-cardaillac@orange.fr;Alain DAUGA;46100;;
CARENNAC;46058;46;397;mairie-carennac@info46.fr;Georges LABOUDIE;46110;;
CARLUCET;46059;46;227;carlucet.mairie@orange.fr;Brigitte ESCAPOULADE;46500;;
CARNAC-ROUFFIAC;46060;46;252;info@carnac-rouffiac.fr;Albert CASTADOT;46140;;
CASSAGNES;46061;46;204;cassagnes.mairie@wanadoo.fr;Bernard LANDIECH;46700;;
CASSAGNES;46061;66;204;mairiedecassagnes@wanadoo.fr;Bernard LANDIECH;66720;;
CASTELFRANC;46062;46;392;mairie.castelfranc@wanadoo.fr;André BESSIERES;46140;;
CASTELNAU-MONTRATIER;46063;46;1885;mairie@castelnaumontratier.fr;Patrick GARDES;46170;;
CATUS;46064;46;918;mairie-de-catus@wanadoo.fr;Claude TAILLARDAS;46150;;
CAVAGNAC;46065;46;447;mairie.cavagnac46@wanadoo.fr;Serge GUTIERREZ;46110;;
CAZALS;46066;46;611;mairiecazals@orange.fr;Thierry MARTIN;46250;;
CAZALS;46066;82;611;mairie@cazals82.fr;Thierry MARTIN;82140;;
CÉNEVIÈRES;46068;46;172;mairie.cenevieres@wanadoo.fr;Gérard DEGLETAGNE;46330;;
CÉZAC;46069;33;189;contact@mairiecezac.fr;Maurice ROUSSILLON;33620;;
CÉZAC;46069;46;189;mairie.cezac@wanadoo.fr;Maurice ROUSSILLON;46170;;
CIEURAC;46070;46;438;mairiecieurac@orange.fr;Guy PEYRUS;46230;;
CONCORÈS;46072;46;281;mairie@concores.fr;Gérard GAYDOU;46310;;
CONCOTS;46073;46;423;mairie.concots@orange.fr;Jean-Louis DEHAINAULT;46260;;
CONDAT;46074;15;404;condat.mairie@wanadoo.fr;Guy CHARAZAC;15190;;
CONDAT;46074;46;404;secretariat@mairie-condat.fr;Guy CHARAZAC;46110;;
CORN;46075;46;197;mairiedecorn@wanadoo.fr;Dominique LEGRESY;46100;;
CORNAC;46076;46;355;mairie-cornac@info46.fr;David LABORIE;46130;;
COURS;46077;47;301;mairie.cours@wanadoo.fr;Martine FOURNIER-BREUILLE;47360;;
COURS;46077;69;301;commune@mairie-cours.fr;Martine FOURNIER-BREUILLE;69470;;
COURS;46077;79;301;mairiedecours79@wanadoo.fr;Martine FOURNIER-BREUILLE;79220;;
COUZOU;46078;46;109;mairie.couzou@wanadoo.fr;Daniel BOUDOT;46500;;
CRAS;46079;38;93;mairie.cras@laposte.net;Michel BONHOMME;38210;;
CRAS;46079;46;93;mairiedecras@wanadoo.fr;Michel BONHOMME;46360;;
CRAYSSAC;46080;46;749;mairie-de-crayssac@wanadoo.fr;Guy JOUCLAS;46150;;
CRÉGOLS;46081;46;79;mairie-cregols@orange.fr;Lucienne FERMY;46330;;
CREMPS;46082;46;338;cremps@wanadoo.fr;Nathalie RICARD;46230;;
CREYSSE;46084;24;293;accueilmairiedecreysse@orange.fr;Guy FLOIRAC;24100;;
CREYSSE;46084;46;293;mairie.creysse@wanadoo.fr;Guy FLOIRAC;46600;;
CUZAC;46085;46;239;cuzac.mairie@wanadoo.fr;Geneviève VANDEKERCKHOVE;46270;;
CUZANCE;46086;46;568;mairie@cuzance.fr;Jean-Luc LABORIE;46600;;
DÉGAGNAC;46087;46;602;mairie-de-degagnac46@orange.fr;Madeleine BLANC;46340;;
DOUELLE;46088;46;832;mairiedouelle@orange.fr;Bénédicte LANES;46140;;
DURAVEL;46089;46;958;mairie.duravel@wanadoo.fr;Joséfa RUIZ-RUBIO;46700;;
DURBANS;46090;46;123;mairie.durbans@wanadoo.fr;Henri GRATIAS;46320;;
ESCAMPS;46091;46;179;escamps46.mairie@wanadoo.fr;Laurent MOLES;46230;;
ESCAMPS;46091;89;179;mairie.escamps@wanadoo.fr;Laurent MOLES;89240;;
ESCLAUZELS;46092;46;228;mairie.esclauzels@orange.fr;Gérard CELARIE;46090;;
ESPAGNAC-SAINTE-EULALIE;46093;46;88;mairie.espagnac@wanadoo.fr;Martine BENET - BAGREAUX;46320;;
ESPÉDAILLAC;46094;46;257;commune.espedaillac@orange.fr;Gérard MAGNE;46320;;
ESPÈRE;46095;46;1000;mairie.espere@orange.fr;Jean PETIT;46090;;
ESPEYROUX;46096;46;96;mairie.espeyroux@wanadoo.fr;Serge COUDERC;46120;;
ESTAL;46097;46;119;estal.mairie@wanadoo.fr;Jean-Pierre MESPOULHE;46130;;
FAJOLES;46098;46;260;mairie-fajoles@wanadoo.fr;Fabienne LALANDE;46300;;
FARGUES;46099;33;156;mairie-fargues@wanadoo.fr;André SEMENADISSE;33210;;
FARGUES;46099;40;156;mairie.fargues@wanadoo.fr;André SEMENADISSE;40500;;
FAYCELLES;46100;46;629;contact@mairie-faycelles.fr;Jean-Claude LABORIE;46100;;
FELZINS;46101;46;400;mairie.felzins@wanadoo.fr;Françoise ANDRIEU;46270;;
FIGEAC;46102;46;9773;secretariat.general@ville-figeac.fr;André MELLINGER;46106;;
FLAUJAC-GARE;46104;46;95;flaujac.mairie@wanadoo.fr;Alain MATHIEU;46320;;
FLAUJAC-POUJOLS;46105;46;701;flaujacpoujolsmairie@orange.fr;Bernard LAFON;46090;;
FLOIRAC;46106;17;282;mairie@floirac17.fr;Raphaël DAUBET;17120;;
FLOIRAC;46106;33;282;accueil@ville-floirac33.fr;Raphaël DAUBET;33271;;
FLOIRAC;46106;46;282;mairie.floirac.lot@orange.fr;Raphaël DAUBET;46600;;
FLORESSAS;46107;46;159;mairie.floressas@orange.fr;Alain DUTRANOIS;46700;;
FONS;46108;7;393;commune.de.fons@wanadoo.fr;Laurent MARTIN;07200;;
FONS;46108;30;393;contact@mairiedefons.fr;Laurent MARTIN;30730;;
FONS;46108;46;393;mairie.fons@orange.fr;Laurent MARTIN;46100;;
FONTANES;46109;46;456;mairie-fontanes@orange.fr;Roselyne VALETTE;46230;;
FOURMAGNAC;46111;46;155;mairie.fourmagnac@wanadoo.fr;Jean-Claude DELCLOUP;46100;;
FRANCOULÈS;46112;46;218;mairie-de-francoules@orange.fr;Jean-Luc GUILLEMOT;46090;;
FRAYSSINET;46113;46;325;mairie-de-frayssinet@wanadoo.fr;Catherine LOUBIERES;46310;;
FRAYSSINET-LE-GÉLAT;46114;46;369;mairie.frayssinet.legelat@wanadoo.fr;Jean-François GUITOU;46250;;
FRAYSSINHES;46115;46;192;mairie.frayssinhes@wanadoo.fr;Roland TOURNEMIRE;46400;;
FRONTENAC;46116;33;73;mairie@frontenac33.fr;Christian GALY;33760;;
FRONTENAC;46116;46;73;contact@frontenac.fr;Christian GALY;46160;;
GAGNAC-SUR-CÈRE;46117;46;722;mairiegagnac-cere@info46.fr;Claire DELANDE;46130;;
GIGNAC;46118;34;642;contact@ville-gignac.com;Marcel LABROUE;34150;;
GIGNAC;46118;46;642;contact@gignac46.fr;Marcel LABROUE;46600;;
GIGNAC;46118;84;642;mairiedegignac@orange.fr;Marcel LABROUE;84400;;
GIGOUZAC;46119;46;236;mairie.de.gigouzac@wanadoo.fr;Romuald MOLINIE;46150;;
GINDOU;46120;46;308;mairie.gindou@wanadoo.fr;Mireille FIGEAC;46250;;
GINOUILLAC;46121;46;174;mairie.ginouillac@orange.fr;Alain CROUZET;46300;;
GINTRAC;46122;46;112;mairie.gintrac@wanadoo.fr;Christophe PROENCA;46130;;
GIRAC;46123;46;364;mairie-girac@info46.fr;Sylvie FOURQUET;46130;;
GLANES;46124;46;293;glanes2@wanadoo.fr;Jacques FERRAND;46130;;
GORSES;46125;46;331;mairie.gorses@wanadoo.fr;Claudine RIGAL;46210;;
GOUJOUNAC;46126;46;232;mairiegoujounac@wanadoo.fr;Jacques ROUX;46250;;
GOURDON;46127;6;4497;contact@mairie-gourdon06.fr;Marie-Odile DELCAMP;06620;;
GOURDON;46127;7;4497;mairie.gourdon093@orange.fr;Marie-Odile DELCAMP;07000;;
GOURDON;46127;46;4497;contact@gourdon.fr;Marie-Odile DELCAMP;46300;;
GOURDON;46127;71;4497;mairie@gourdon71.fr;Marie-Odile DELCAMP;71300;;
GRAMAT;46128;46;3555;mairie@gramat.fr;Michel SYLVESTRE;46500;;
GRÉALOU;46129;46;258;mairie.grealou@wanadoo.fr;Valérie VEDRUNE;46160;;
GRÉZELS;46130;46;257;mairie@grezels.fr;Nicole LECLERC-BORTOT;46700;;
GRÈZES;46131;43;162;mairie.grezes@free.fr;Céline MARINHO;43170;;
GRÈZES;46131;46;162;mairie-grezes@orange.fr;Céline MARINHO;46320;;
GRÈZES;46131;48;162;mairie.grezes@gmail.com;Céline MARINHO;48100;;
ISSENDOLUS;46132;46;520;mairie.issendolus@wanadoo.fr;Patrick DELLAC;46500;;
ISSEPTS;46133;46;182;mairie.issepts@wanadoo.fr;Gilles PLEIMPONT;46320;;
LES JUNIES;46134;46;248;mairie.les.junies@orange.fr;Agnès SIMON-PICQUET;46150;;
LABASTIDE-DU-HAUT-MONT;46135;46;47;mairie.labastidehtmt@outlook.fr;Dominique CANAL;46210;;
LABASTIDE-DU-VERT;46136;46;239;mairie.de.labastide.du.vert@wanadoo.fr;Philippe CANCEIL;46150;;
LABASTIDE-MARNHAC;46137;46;1167;mairie@labastide-marnhac.fr;Daniel JARRY;46090;;
LABATHUDE;46139;46;190;contact@mairie-labathude.fr;Jacques VIROLE;46120;;
LABURGADE;46140;46;322;mairie.laburgade@wanadoo.fr;Jean-Claude SAUVIER;46230;;
LACAPELLE-CABANAC;46142;46;162;mairie.lacapelle-cabanac@wanadoo.fr;Thierry SIMON;46700;;
LACAPELLE-MARIVAL;46143;46;1321;lacapelle.mairie@wanadoo.fr;Pascal LEWICKI;46120;;
LACAVE;46144;9;284;mairie.lacave.09@wanadoo.fr;André LESTRADE;09160;;
LACAVE;46144;46;284;secretariatmairie@lacave.fr;André LESTRADE;46200;;
